CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AveMonthSpend
14448,,Lauren,,Butler,,8152 Claudia Dr.,,Corvallis,Oregon,United States,97330,463-555-0152,12/25/1964,Partial College,Professional,F,M,1,3,5,5,116779,111
14964,,Damien,C,Shen,,2557 Meadowbrook Dr.,,Oxford,England,United Kingdom,OX1,1 (11) 500 555-0116,6/3/1965,Bachelors ,Skilled Manual,M,M,1,0,0,1,59430,77
27348,,Clayton,,Zhou,,3616 Gonzalez Court,,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0152,4/20/1974,Bachelors ,Professional,M,M,1,2,0,0,130246,85
17714,,Tanya,,Gutierrez,,"8, rue Montcalm",,Lille,Nord,France,59000,1 (11) 500 555-0142,10/25/1956,Bachelors ,Clerical,F,M,1,0,0,1,20051,47
28492,,Bethany,,Tang,,"5, rue Malar",,Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0186,5/7/1961,Graduate Degree,Clerical,F,M,0,0,0,4,74154,57
12041,,Seth,,Martin,,1019 Pennsylvania Blvd,,Marysville,Washington,United States,98270,499-555-0118,6/7/1975,High School,Skilled Manual,M,M,1,2,0,0,46008,75
12318,,Kristina,,Schmidt,,181 Buena Vista,,Warrington,England,United Kingdom,WA1,1 (11) 500 555-0116,5/3/1953,Bachelors ,Management,F,M,0,3,5,5,136800,103
28287,,Lauren,M,Bennett,,9687 Shakespeare Drive,,Concord,California,United States,94519,287-555-0119,5/16/1960,Partial College,Professional,F,M,1,4,3,3,126718,91
13285,,Kara,P,Chavez,,3400 Folson Drive,,Cliffside,British Columbia,Canada,V8Y 1L1,676-555-0114,6/10/1963,Partial College,Professional,F,M,1,2,3,4,109255,88
14847,Mr.,Vadim,,Sazanovich,,8531 Bayter Court,,W. York,England,United Kingdom,BD1 4SJ,958-555-0100,3/12/1974,Partial High School,Manual,F,S,0,2,0,0,23388,40
19841,,Alexandria,L,Jenkins,,3274 Reading Dr,,El Cajon,California,United States,92020,741-555-0112,10/4/1943,Bachelors ,Management,F,M,0,2,0,5,81879,53
24984,,William,,Moore,,5762 Glenmount Drive,,Novato,California,United States,94947,163-555-0118,3/2/1950,Partial College,Professional,M,M,1,1,2,4,116894,112
27926,,Eduardo,B,Mitchell,,"10, rue des Vendangeurs",,Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0178,1/7/1956,High School,Professional,M,S,1,4,3,3,115323,122
15875,,Devin,,Morris,,2972 Hamiliton Ave.,,Santa Monica,California,United States,90401,585-555-0177,2/17/1944,Bachelors ,Management,M,M,1,2,0,4,98823,77
25920,,Orlando,,Gutierrez,,2834 Clifford Court,,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0178,6/17/1946,Bachelors ,Management,M,M,0,2,0,2,83900,77
25815,,Jacquelyn,,Romero,,3397 Farm Bureau Road,,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0171,3/25/1975,Bachelors ,Professional,F,M,1,3,0,0,106924,56
22588,,Teresa,D,Martin,,9608 Grammercy Lane,,Gloucestershire,England,United Kingdom,GL7 1RY,1 (11) 500 555-0191,10/17/1960,Partial College,Manual,F,S,1,0,1,1,17156,53
25089,,Christy,C,Xie,,5102 Sycamore Drive,,Burien,Washington,United States,98168,405-555-0138,9/8/1960,Bachelors ,Professional,F,S,0,1,0,0,54605,47
15674,,Tommy,A,Raheem,,Zeiter Weg 9963,,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0114,7/8/1969,Bachelors ,Clerical,M,S,1,0,0,0,59031,62
26183,,Allen,M,Arthur,,165 East Leland Road,,Bellflower,California,United States,90706,518-555-0180,2/4/1977,Partial High School,Clerical,M,S,0,2,0,0,36832,67
19604,,Wendy,J,Blanco,,991 Vista Verde,,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0138,9/6/1966,Graduate Degree,Management,F,S,0,1,0,0,157994,56
27937,,Kristine,F,Alvarez,,Am Gallberg 2345,,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0146,5/22/1945,Partial College,Professional,F,S,0,2,0,5,100769,48
24836,,Taylor,H,Robinson,,"8, rue de l´Avenir",,Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0124,6/15/1925,Partial College,Manual,F,S,0,2,0,4,23943,32
29005,,Cameron,L,Gonzales,,3406 Raven Court,,Westminster,British Columbia,Canada,V3L 1E7,536-555-0117,9/16/1949,Partial College,Professional,M,S,1,2,1,2,104298,84
23255,,Xavier,R,Johnson,,2403 Riverwood Circle,,Langford,British Columbia,Canada,V9,146-555-0117,11/7/1954,Partial High School,Manual,M,S,0,2,0,2,20149,64
29466,,Lance,,Jimenez,,Auf Der Steige 532,,Solingen,Nordrhein-Westfalen,Germany,42651,1 (11) 500 555-0126,11/26/1943,Bachelors ,Clerical,M,M,1,0,0,1,59132,64
18026,,Alisha,R,He,,4991 Kaywood Dr.,,Oxon,England,United Kingdom,OX16 8RS,1 (11) 500 555-0195,10/28/1963,Bachelors ,Skilled Manual,F,M,1,0,0,1,54685,47
22088,,Hannah,C,Diaz,,7345 Stillman Court,,Glendale,California,United States,91203,249-555-0155,1/19/1961,Bachelors ,Management,F,M,1,2,3,3,140008,92
26679,,Noah,K,Perry,,3426 Fernwood Drive,,Renton,Washington,United States,98055,519-555-0183,1/1/1956,Partial High School,Skilled Manual,M,M,1,2,0,2,118821,85
16369,,Isabel,,Powell,,3794 Trees Drive,,Everett,Washington,United States,98201,795-555-0110,8/26/1956,Partial College,Clerical,F,M,1,1,0,1,32863,42
26884,,Paige,S,James,,Pappelallee 250,,Hof,Bayern,Germany,95010,1 (11) 500 555-0185,9/9/1976,Partial College,Clerical,F,S,0,1,0,0,42957,41
21233,,Christopher,E,Smith,,6030 Dubne Court,,San Carlos,California,United States,94070,140-555-0128,3/15/1976,High School,Skilled Manual,M,M,0,2,0,0,64447,78
24078,,Neil,,Martin,,Rehstr 6446,,Saarbrücken,Saarland,Germany,66001,1 (11) 500 555-0119,6/21/1965,Bachelors ,Skilled Manual,M,M,1,2,1,1,64106,92
24084,,Jonathon,,Jimenez,,"55, rue du Puits Dixme",,Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0113,11/22/1964,High School,Manual,M,M,1,0,3,3,33706,109
21684,,Mariah,R,Bennett,,"62, rue de l´Esplanade",,Roubaix,Nord,France,59100,1 (11) 500 555-0116,10/15/1917,Partial High School,Manual,F,M,1,2,0,4,29540,29
17898,,Janet,J,Sanz,,Westheimer Straße 5601,,Darmstadt,Hessen,Germany,64283,1 (11) 500 555-0165,6/20/1940,Bachelors ,Clerical,F,S,1,0,0,1,26016,35
20078,,Jose,E,Lee,,6899 Pembroke Dr.,,Oregon City,Oregon,United States,97045,914-555-0154,10/21/1953,High School,Manual,M,M,0,2,0,2,22338,64
20721,,Hailey,G,Perry,,514 Rambling Lane,,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0170,7/9/1971,Partial High School,Manual,F,S,1,2,0,0,22769,45
23864,,Chloe,J,Jackson,,4399 Chickpea Ct.,,Palo Alto,California,United States,94303,664-555-0143,6/16/1967,Bachelors ,Professional,F,S,0,1,0,0,60502,50
27126,,Derek,I,Sharma,,"11, rue de l'Espace De Schengen",,Saint Ouen,Somme,France,80610,1 (11) 500 555-0128,10/11/1969,Graduate Degree,Clerical,M,S,0,0,0,0,73708,69
12432,,Nathan,,Clark,,342 Summerfield Dr.,,Glendale,California,United States,91203,809-555-0149,7/25/1955,Partial College,Clerical,M,M,1,1,0,1,46306,69
14888,,Jasmine,A,Russell,,6146 Schenone Court,,Yakima,Washington,United States,98901,140-555-0118,11/19/1954,High School,Clerical,F,M,1,1,0,1,54477,52
25730,,Isabelle,,Simmons,,Werftstr 54,,Frankfurt,Hessen,Germany,60323,1 (11) 500 555-0175,1/13/1960,Partial College,Manual,F,S,1,0,1,1,23495,54
25305,,Ivan,H,Rodriguez,,Erftplatz 22,,Frankfurt am Main,Hamburg,Germany,60082,1 (11) 500 555-0110,5/10/1973,Bachelors ,Skilled Manual,M,M,1,1,1,1,61711,89
12554,,Barry,O,Rodriguez,,2624 Pome Court,,Cambridge,England,United Kingdom,CB4 4BZ,1 (11) 500 555-0194,3/2/1938,Graduate Degree,Clerical,M,M,1,0,0,1,73381,67
22659,,Shawna,,Luo,,Alderweg 20,,Hof,Bayern,Germany,95010,1 (11) 500 555-0185,2/23/1964,High School,Manual,F,S,1,2,2,2,15271,50
16823,,Stacy,,Ruiz,,5399 Heron Ct.,,Liverpool,England,United Kingdom,L4 4HB,1 (11) 500 555-0123,7/20/1958,Partial College,Professional,F,M,0,4,3,3,145975,94
22670,,Erika,J,Sanz,,378 Canyon Road,,York,England,United Kingdom,Y03 4TN,1 (11) 500 555-0132,8/1/1966,Graduate Degree,Skilled Manual,F,M,1,0,0,0,104299,57
23657,,Alison,,Jai,,7624 Crawford,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0188,11/2/1971,Bachelors ,Professional,F,S,0,4,0,0,108449,45
13970,,Pedro,F,Rana,,3824 Birch Bark Rd,,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0115,4/17/1968,Bachelors ,Professional,M,S,0,1,0,0,100691,72
18898,,Monica,H,Chandra,,6456 Eagle Way,,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0186,3/14/1950,Partial High School,Clerical,F,S,1,2,1,2,21688,43
19085,,Shawna,L,Kumar,,8181 Landing Dr.,,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0192,10/23/1976,Bachelors ,Professional,F,M,1,3,0,0,96934,50
29031,,Brandon,K,Chen,,6325 El Pueblo Place,,Bremerton,Washington,United States,98312,321-555-0114,6/10/1952,Partial High School,Skilled Manual,M,M,1,2,1,2,82278,93
14662,,Jack,,Ross,,1463 El Verano,,Downey,California,United States,90241,918-555-0129,5/9/1958,Bachelors ,Professional,M,M,1,1,0,1,96981,86
23162,,Sarah,,Flores,,9428 Redrock Dr.,,Redwood City,California,United States,94063,818-555-0169,9/6/1971,Graduate Degree,Professional,F,S,1,0,0,3,101649,51
23909,,Todd,C,Lin,,"36, avenue de Malakoff",,Paris,Seine (Paris),France,75007,1 (11) 500 555-0116,10/6/1966,Bachelors ,Skilled Manual,M,M,1,1,1,1,54910,89
28770,,Sebastian,C,James,,3627 William Way,,W. Linn,Oregon,United States,97068,378-555-0117,7/2/1966,Graduate Degree,Skilled Manual,M,M,1,0,0,0,125533,89
18649,,Jackson,H,Patterson,,306 Spring Hill Drive,,Woodland Hills,California,United States,91364,503-555-0182,8/14/1955,High School,Clerical,M,S,1,2,0,1,67848,68
13854,,Kyle,,Parker,,8447 East Lake Court,,Chula Vista,California,United States,91910,132-555-0146,11/9/1973,Graduate Degree,Skilled Manual,M,M,1,0,0,1,86012,79
24676,,Jeremy,,Roberts,,"081, boulevard du Montparnasse",,Seattle,Washington,United States,98104,517-555-0176,6/11/1950,Partial College,Professional,M,M,1,2,1,2,83638,86
19097,,Mindy,,Pal,,291 Ironwood Way,,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0131,7/15/1971,Bachelors ,Professional,F,S,1,4,0,0,109397,53
13780,,Monica,,Perez,,"6, impasse Notre-Dame",,Colombes,Hauts de Seine,France,92700,1 (11) 500 555-0191,7/20/1966,High School,Manual,F,M,1,1,1,1,20024,49
15980,,Gabrielle,,Morgan,,7445 Meaham Drive,,Port Orchard,Washington,United States,98366,642-555-0110,5/22/1960,Partial College,Professional,F,S,1,4,2,3,113471,67
26875,,Bobby,D,Perez,,Heidestieg Straße 8224,,München,Hessen,Germany,80074,1 (11) 500 555-0117,3/9/1977,Partial College,Clerical,M,S,0,1,0,0,47225,65
12283,,Todd,C,Zeng,,9215 Hamilton Ave.,,Billericay,England,United Kingdom,CM11,1 (11) 500 555-0195,8/10/1969,Partial College,Manual,M,S,1,1,0,0,41759,65
22675,,Alexandra,A,Winston,,"7, place Beaubernard",Agence Taillefer,Paris,Seine (Paris),France,75007,1 (11) 500 555-0160,7/23/1965,Partial College,Clerical,F,S,1,1,2,2,57509,59
14507,,Eric,,Wright,,6046 Flamingo Drive,,Woodland Hills,California,United States,91364,260-555-0159,9/1/1940,Graduate Degree,Management,M,M,1,3,3,3,144761,121
24066,,Brittney,C,West,,Wolfgangstraße 18,,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0148,7/19/1967,Bachelors ,Clerical,F,M,0,0,0,0,55649,50
29405,,Meagan,F,Vance,,"622, rue Villedo",,Versailles,Yveline,France,78000,1 (11) 500 555-0139,12/23/1977,High School,Manual,F,S,0,1,0,0,16248,38
20138,,Kendra,,Moreno,,Pascalstr 9,Verkaufsabteilung,Dresden,Hessen,Germany,1071,1 (11) 500 555-0119,6/21/1935,Graduate Degree,Clerical,F,M,1,0,0,1,23109,38
15334,,Sydney,J,Williams,,4911 Leonard Ct.,,Royal Oak,British Columbia,Canada,V8X,358-555-0174,5/4/1950,Partial High School,Skilled Manual,F,S,1,2,1,2,51644,49
14713,,Jon,W,Ye,,Postfach 66 00 77,Kreditorenbuchhaltung,Offenbach,Saarland,Germany,63009,1 (11) 500 555-0131,7/8/1970,Partial College,Clerical,M,S,1,0,2,2,50764,86
22486,,Jimmy,E,Ruiz,,Hans-Rosenthal-Platz 4107,,Bonn,Nordrhein-Westfalen,Germany,53131,1 (11) 500 555-0117,4/9/1965,High School,Manual,M,S,1,1,2,2,17623,78
13210,,Ethan,,Simmons,,8310 Atchinson Stage Ct,,Redwood City,California,United States,94063,384-555-0142,5/27/1945,Bachelors ,Management,M,M,1,2,0,4,97809,78
16890,,Timothy,,Reed,,8662 Bailey Rd.,,Puyallup,Washington,United States,98371,204-555-0112,3/3/1954,Partial High School,Skilled Manual,M,M,1,2,0,3,92894,82
17225,,Lawrence,C,Dominguez,,6965 Appalachian Drive,,Watford,England,United Kingdom,WA3,1 (11) 500 555-0173,6/1/1948,Partial High School,Professional,M,M,1,4,5,5,144609,157
17972,,Alisha,,Ma,,464 Ahneita Dr.,,Runcorn,England,United Kingdom,TY31,1 (11) 500 555-0168,4/23/1968,Partial College,Manual,F,S,0,1,1,1,19787,48
15676,,Todd,,Wang,,"28bis, boulevard du Montparnasse",,Tremblay-en-France,Seine Saint Denis,France,93290,1 (11) 500 555-0132,4/7/1969,Graduate Degree,Clerical,M,S,1,0,0,0,83317,74
19169,,Arianna,,Bryant,,4255 Willow Pass Dr,,Port Orchard,Washington,United States,98366,725-555-0131,11/2/1963,Graduate Degree,Professional,F,S,0,0,2,3,97290,66
22550,,Kristopher,W,Rana,,4663 Hoek Maple Court,,York,England,United Kingdom,Y03 4TN,1 (11) 500 555-0197,3/10/1961,Bachelors ,Manual,M,M,1,0,0,1,32928,70
24111,,Cameron,,Long,,"77, avenue du Président-Kennedy",,Drancy,Seine Saint Denis,France,93700,1 (11) 500 555-0161,1/15/1978,High School,Manual,M,S,0,1,0,0,12603,57
20931,,Brian,F,Sanchez,,8290 N. 39th Street,,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0132,10/15/1963,Bachelors ,Skilled Manual,M,M,1,0,0,1,59192,78
25132,,Lindsey,M,Xie,,4137 Garcia Ranch Road,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0142,3/23/1968,Bachelors ,Professional,F,M,0,4,5,5,70708,99
25150,,Xavier,,Jones,,3685 Pleasant Hill Rd,,Long Beach,California,United States,90802,380-555-0167,11/27/1957,Bachelors ,Management,M,S,1,1,1,2,133617,97
28444,,Pedro,,Sai,,"2, rue Pierre-Demoulin",,Versailles,Yveline,France,78000,1 (11) 500 555-0173,11/19/1975,Partial College,Clerical,M,S,0,1,0,0,58209,68
14059,,Rodney,C,Ramos,,5566 Brook Way,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0186,12/22/1965,Bachelors ,Professional,M,M,1,4,5,5,145976,166
21238,,Carl,,Tang,,516 Oak Park Blvd.,,Cliffside,British Columbia,Canada,V8Y 1L1,386-555-0142,9/25/1980,High School,Skilled Manual,M,S,0,2,0,0,52525,64
22494,,Jon,,Andersen,,Heideweg 1459,,Darmstadt,Hessen,Germany,64283,1 (11) 500 555-0133,2/6/1964,High School,Manual,M,S,0,0,3,3,16217,83
27943,,Sabrina,,Alvarez,,Pflugstr 2525,,Ingolstadt,Bayern,Germany,85049,1 (11) 500 555-0123,10/19/1954,Partial High School,Professional,F,S,0,2,5,5,121362,101
17211,,Virginia,,Rodriguez,,"88, rue des Berges",,Metz,Moselle,France,57000,1 (11) 500 555-0136,9/11/1953,Bachelors ,Management,F,M,1,3,4,4,112547,92
26442,,Barbara,,Huang,,3478 Hillside Way,,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0111,1/7/1972,Partial High School,Professional,F,S,0,4,5,5,137492,95
15380,,Nathan,T,Robinson,,8072 Chickpea Ct,,Kirkland,Washington,United States,98033,689-555-0128,10/8/1962,Partial College,Professional,M,M,1,3,2,2,118152,122
29384,,Latasha,,Sanz,,1233 Vista Bonita,,York,England,United Kingdom,Y03 4TN,1 (11) 500 555-0192,6/2/1963,Partial High School,Manual,F,M,1,2,2,4,14844,56
21164,,Troy,,Raman,,1565 Esperanea Dr.,,Chula Vista,California,United States,91910,712-555-0111,2/8/1958,Graduate Degree,Professional,M,M,1,2,4,5,117888,150
27092,,Marissa,,Ross,,9130 Pine Valley Rd,,Chula Vista,California,United States,91910,850-555-0189,3/11/1971,Graduate Degree,Professional,F,S,0,0,0,2,103922,54
14909,,Benjamin,E,Bryant,,717 Ridge Park Drive,,Corvallis,Oregon,United States,97330,833-555-0113,9/22/1956,Partial College,Clerical,M,M,1,1,0,1,51487,68
15760,,Richard,D,James,,2732 Frisbie Ct.,,N. Vancouver,British Columbia,Canada,V7L 4J4,625-555-0113,5/4/1974,High School,Professional,M,M,1,2,0,0,65484,80
25146,,Carson,J,Gonzales,,2700 Roundtree Dr.,,W. Linn,Oregon,United States,97068,151-555-0131,1/25/1953,Partial High School,Skilled Manual,M,M,1,3,1,3,88280,91
25981,,Isaiah,,Howard,,2904 El Pueblo Pl.,,Sooke,British Columbia,Canada,V0,916-555-0156,11/15/1963,Bachelors ,Professional,M,M,1,4,2,4,96820,114
29212,,Jocelyn,,Gonzales,,2348 Fruitwood,,Marysville,Washington,United States,98270,757-555-0163,12/15/1965,Bachelors ,Management,F,S,1,4,1,4,105873,65
26832,,Kate,J,Xie,,Waldstr 91,,Frankfurt,Bayern,Germany,91480,1 (11) 500 555-0169,2/3/1966,Bachelors ,Skilled Manual,F,M,1,2,1,1,49555,55
28748,,Kelly,M,Washington,,6433 E. 70th Street,,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0140,10/5/1971,Partial High School,Manual,F,S,0,2,0,0,20982,35
28306,,Elizabeth,K,Powell,,5196 Donald Dr.,,Melton,Victoria,Australia,3337,1 (11) 500 555-0145,6/1/1963,Bachelors ,Professional,F,M,1,3,5,5,96273,98
11984,,Alex,,Campbell,,4164 Kenneth Ct.,,Oak Bay,British Columbia,Canada,V8P,376-555-0156,6/6/1957,Bachelors ,Management,M,M,1,0,1,2,133509,101
23774,,Reginald,M,Harrison,,1160 Bella Avenue,,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0112,5/1/1971,High School,Manual,M,S,1,1,0,0,39877,63
19815,,Christian,A,Thompson,,5637 Boyd Road,,Sedro Woolley,Washington,United States,98284,237-555-0184,4/8/1957,Bachelors ,Management,M,M,1,1,1,2,130392,99
19669,,Hailey,,Hill,,5587 Esperanza,,Sedro Woolley,Washington,United States,98284,288-555-0157,4/27/1978,Partial College,Skilled Manual,F,S,0,1,0,0,46219,42
13280,,Bailey,,Adams,,1817 Adobe Drive,,Kirkland,Washington,United States,98033,437-555-0199,8/19/1964,Partial College,Professional,F,M,1,3,5,5,106128,96
15925,,Stanley,W,Subram,,"11, rue Descartes",,Versailles,Yveline,France,78000,1 (11) 500 555-0119,6/27/1956,Partial College,Professional,M,M,0,4,4,4,163487,151
24628,,David,,Walker,,1106 Pine Creek Way,,Lincoln Acres,California,United States,91950,366-555-0183,8/11/1939,Graduate Degree,Management,M,S,1,2,0,3,90910,72
23706,,Mackenzie,M,Cooper,,9071 Macaroon Drive,,Edmonds,Washington,United States,98020,195-555-0118,3/13/1946,Bachelors ,Management,F,S,1,3,0,5,82015,51
24854,,Emma,L,Jenkins,,Zollhof 4822,,Hof,Bayern,Germany,95010,1 (11) 500 555-0156,3/15/1954,Partial College,Professional,F,S,1,4,4,4,121585,88
28689,,Kelvin,R,Zhang,,"7011, rue de Longchamp",,Paris,Seine (Paris),France,75002,1 (11) 500 555-0145,5/27/1969,High School,Manual,M,S,1,0,2,2,22919,73
11438,,Jenny,,Nara,,Alderstr 8642,,Werne,Nordrhein-Westfalen,Germany,59368,1 (11) 500 555-0164,10/14/1949,High School,Management,F,M,1,4,5,5,124748,101
28932,,Marshall,,Ashe,,8200 Schenone Court,,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0197,8/27/1974,Bachelors ,Professional,M,M,1,3,0,0,86507,81
13889,,Robert,C,Martin,,9215 Hamilton Ave.,,Lebanon,Oregon,United States,97355,428-555-0156,8/10/1966,Graduate Degree,Professional,M,S,1,0,0,0,103006,78
26489,,Jordan,,Collins,,2494 Beauer Lane,,Beverly Hills,California,United States,90210,398-555-0189,4/11/1947,Bachelors ,Management,M,S,1,1,1,2,108546,85
11054,,Deanna,,Munoz,,5825 B Way,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0192,3/10/1952,Partial College,Skilled Manual,F,M,1,2,0,2,50018,43
12210,,Alan,A,He,,1374 Wightman Lane,,London,England,United Kingdom,SE1 8HL,1 (11) 500 555-0116,9/25/1978,Graduate Degree,Manual,M,M,0,0,0,0,44900,70
16159,,Mindy,,Goldberg,,9152 St. Patricia,,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0153,6/21/1969,Graduate Degree,Management,F,M,1,0,0,1,100374,55
28583,,Ryan,H,Long,,4679 Duke Way,,Walla Walla,Washington,United States,99362,744-555-0163,2/25/1954,High School,Clerical,M,M,1,1,0,1,54766,71
25671,,Brett,V,Arun,,Moritzstr 54,,Bonn,Hamburg,Germany,53001,1 (11) 500 555-0114,11/6/1976,High School,Manual,M,S,0,1,0,0,29804,62
23860,,Eric,S,Long,,5109 Fawn Glen Circle,,Port Orchard,Washington,United States,98366,815-555-0195,3/7/1968,Bachelors ,Skilled Manual,M,M,1,0,2,2,108270,116
12948,,Adam,K,Kumar,,6975 Ridgewood Drive,,Glendale,California,United States,91203,592-555-0113,10/2/1964,Bachelors ,Skilled Manual,M,M,1,2,5,5,78129,147
13663,,Melvin,R,Tang,,Rehstr 6446,,Stuttgart,Saarland,Germany,70511,1 (11) 500 555-0195,8/6/1973,Partial High School,Manual,M,S,0,2,0,0,12813,55
15503,,Caitlin,V,James,,8022 Muy Verde,,Sedro Woolley,Washington,United States,98284,409-555-0189,8/26/1967,Bachelors ,Skilled Manual,F,S,1,1,2,2,52183,60
27289,,Anna,,Long,,9530 Vine Lane,,National City,California,United States,91950,247-555-0113,4/4/1967,Bachelors ,Skilled Manual,F,S,1,1,2,2,40406,61
17567,,Nathaniel,G,Cook,,3356 Eastgate Ave.,,Daly City,California,United States,94015,231-555-0123,10/17/1970,Bachelors ,Skilled Manual,M,M,1,1,1,1,73429,91
28543,,Roger,S,Ye,,Postfach 55 00 00,,München,Nordrhein-Westfalen,Germany,80074,1 (11) 500 555-0171,9/10/1974,Partial College,Clerical,M,S,0,1,0,0,50743,65
22196,,Francis,,Romero,,1240 Dayton Court,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0141,1/25/1956,High School,Skilled Manual,M,S,0,2,0,2,104178,76
28944,,Whitney,D,Malhotra,,25 Glenellen Court,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0155,5/12/1973,Bachelors ,Professional,F,M,0,3,0,0,96908,58
25207,,Destiny,C,Moore,,1099 Catalpa Court,,Redmond,Washington,United States,98052,264-555-0128,2/9/1949,High School,Professional,F,S,1,2,0,4,48322,43
11171,,Jonathan,E,Hill,,3731 Chinquapin Ct,,Woodland Hills,California,United States,91364,134-555-0196,10/9/1967,Bachelors ,Management,M,S,1,2,0,1,128776,80
21776,,Daniel,P,Thompson,,8879 Greystone Drive,,Kirkland,Washington,United States,98033,169-555-0180,9/4/1947,Partial College,Professional,M,M,1,1,1,2,93229,85
19245,,Isaiah,P,King,,225 Piedmont,,Newport Beach,California,United States,92625,889-555-0145,2/27/1971,Graduate Degree,Skilled Manual,M,M,1,0,0,1,112595,83
22727,,Jodi,,She,,1510 American Beauty Dr.,,Bremerton,Washington,United States,98312,359-555-0153,10/23/1943,Graduate Degree,Management,F,M,1,2,0,3,91210,49
27970,,Willie,M,Andersen,,8000 Kiska Court,,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0150,9/9/1975,Bachelors ,Professional,M,M,1,2,0,0,139321,89
11210,,Edward,J,Wood,,1039 Adelaide St.,,West Covina,California,United States,91791,229-555-0114,6/8/1948,Partial College,Professional,M,M,1,2,1,4,87565,100
